,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,Demographi,Demograp_1,Demograp_2,Demograp_3,Demograp_4,Demograp_5,Demograp_6,Demograp_7,Demograp_8,Demograp_9,Demograp10,Demograp11,Demograp12,Demograp13,Demograp14,Demograp15,Demograp16,Demograp17,Demograp18,Demograp19,Demograp20,Demograp21,Demograp22,Demograp23,Demograp24,Demograp25,Demograp26,Demograp27,Demograp28,Demograp29,Demograp30,Demograp31,Demograp32,Demograp33,Demograp34,Demograp35,Demograp36,Demograp37,Demograp38,Demograp39,Demograp40,Demograp41,Demograp42,Demograp43,Demograp44,n_assaults,n_subwayex,Demograp45,Demograp46,Demograp47,Demograp48,Demograp49,Demograp50,Demograp51,Demograp52,Demograp53,Demograp54,Demograp55,Demograp56,Demograp57,Demograp58,Demograp59,Demograp60,Demograp61,Demograp62,Demograp63,Demograp64,Demograp65,Demograp66,Demograp67,Demograp68,Demograp69,Demograp70,Demograp71,Demograp72,Demograp73,Demograp74,Demograp75,Demograp76,Demograp77,Demograp78,Demograp79,Demograp80,Demograp81,Demograp82,Demograp83,Demograp84,Demograp85,Demograp86,Demograp87,Demograp88,Demograp89,spp,app,geometry,w_subway,m4_e
166,11427,0,Queens Village,21942.0,39435767.4173,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,2,0,0,2,1,0,0,2,100,0,0,1,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,2,100,1,0.5,1,0.5,0,0,0,0,2,100,0,0,2,1,0,0,2,100,0,0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12f16b210>,0.0,-5.79694579332
167,11374,0,Rego Park,42755.0,25203558.581,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,2,0,0,2,1,0,0,2,100,0,0,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,2,100,0,0,2,1,0,0,0,0,2,100,0,0,2,1,0,0,2,100,11,7,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.000163723,0.000257279,<pysal.cg.shapes.Polygon object at 0x12f16b290>,12.75,-2.14023105174
168,11366,0,Fresh Meadows,13168.0,20358592.7503,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5941e-05,<pysal.cg.shapes.Polygon object at 0x12f16b310>,6.0,-2.22274650539
169,11423,0,Hollis,30243.0,45095032.1009,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000231458,<pysal.cg.shapes.Polygon object at 0x12f16b390>,5.71428571429,-1.39181408537
170,11428,0,Queens Village,18818.0,21927545.4923,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212562,<pysal.cg.shapes.Polygon object at 0x12f16b410>,0.0,-0.851063856015
171,11432,0,Jamaica,62075.0,60177575.6381,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,2,2,1,0,0,0,0,2,100,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,2,100,0,0,2,1,0,0,0,0,2,100,0,0,2,1,0,0,2,100,20,30,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.000483286,0.00032219,<pysal.cg.shapes.Polygon object at 0x12f16b490>,4.2,-1.76615597414
172,11379,0,Middle Village,35428.0,57622817.0454,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8226e-05,0.000254036,<pysal.cg.shapes.Polygon object at 0x12f16b510>,9.33333333333,-0.939706051073
173,11429,0,Queens Village,25116.0,39559398.2845,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238891,<pysal.cg.shapes.Polygon object at 0x12f16b590>,0.0,-1.01042164446
174,11435,0,Jamaica,53404.0,42105899.1565,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000205977,0.000374503,<pysal.cg.shapes.Polygon object at 0x12f16b610>,8.375,3.25556385494
175,11415,0,Kew Gardens,18990.0,16802279.5094,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11,6,0.55,5,0.45,0,0,11,100,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,11,100,1,0.09,10,0.91,0,0,0,0,11,100,5,0.45,6,0.55,0,0,11,100,8,6,11.0,6.0,0.55,5.0,0.45,0.0,0.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,1.0,0.09,10.0,0.91,0.0,0.0,0.0,0.0,11.0,100.0,5.0,0.45,6.0,0.55,0.0,0.0,11.0,100.0,0.000315955,0.000421274,<pysal.cg.shapes.Polygon object at 0x12f16b690>,12.3333333333,2.08336051999
176,11418,0,Richmond Hill,36607.0,32025130.9228,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,4,2,0.5,2,0.5,0,0,4,100,0,0,1,0.25,0,0,0,0,0,0,1,0.25,1,0.25,1,0.25,4,100,0,0,4,1,0,0,0,0,4,100,1,0.25,3,0.75,0,0,4,100,16,11,4.0,2.0,0.5,2.0,0.5,0.0,0.0,4.0,100.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.25,1.0,0.25,4.0,100.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,1.0,0.25,3.0,0.75,0.0,0.0,4.0,100.0,0.000300489,0.000437074,<pysal.cg.shapes.Polygon object at 0x12f16b710>,6.8,4.25044615844
177,11433,0,Jamaica,33679.0,47739432.5965,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029692,0.000653226,<pysal.cg.shapes.Polygon object at 0x12f16b790>,6.83333333333,11.045352914
178,11451,0,Jamaica,0.0,487599.72679,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f16b850>,10.0,-0.337150582186
179,11221,0,Brooklyn,80232.0,38580480.4343,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4783e-05,0.000535945,<pysal.cg.shapes.Polygon object at 0x12f16b8d0>,19.5,16.8815782228
180,11421,0,Woodhaven,39014.0,24314441.7639,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000179422,0.00015379,<pysal.cg.shapes.Polygon object at 0x12f16b950>,10.0,-6.86142390228
181,11419,0,South Richmond Hill,47054.0,31278858.1025,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,1,0,0,1,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,100,0,0,1,1,0,0,0,0,1,100,0,0,1,1,0,0,1,100,15,8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.000170017,0.000318782,<pysal.cg.shapes.Polygon object at 0x12f16b9d0>,7.4,0.571795697744
182,11434,0,Jamaica,57989.0,87379704.1578,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,4,1,0.25,3,0.75,0,0,4,100,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,100,1,0.25,3,0.75,0,0,0,0,4,100,0,0,4,1,0,0,4,100,23,0,4.0,1.0,0.25,3.0,0.75,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,1.0,0.25,3.0,0.75,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,100.0,0.0,0.000396626,<pysal.cg.shapes.Polygon object at 0x12f16ba50>,2.0,6.17301085038
183,11216,0,Brooklyn,53862.0,26478229.2634,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000185659,0.000538413,<pysal.cg.shapes.Polygon object at 0x12f16bad0>,14.7142857143,10.8599494995
184,11416,0,Ozone Park,25423.0,18854849.8013,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8668e-05,0.000236006,<pysal.cg.shapes.Polygon object at 0x12f16bb50>,10.8,-1.7189654993
185,11233,0,Brooklyn,66737.0,37871693.6823,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,14,6,0.43,8,0.57,0,0,14,100,0,0,0,0,0,0,0,0,4,0.29,9,0.64,1,0.07,0,0,14,100,0,0,14,1,0,0,0,0,14,100,5,0.36,9,0.64,0,0,14,100,34,14,14.0,6.0,0.43,8.0,0.57,0.0,0.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.29,9.0,0.64,1.0,0.07,0.0,0.0,14.0,100.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,100.0,5.0,0.36,9.0,0.64,0.0,0.0,14.0,100.0,0.000209778,0.000509462,<pysal.cg.shapes.Polygon object at 0x12f16bbd0>,13.8,10.4182227252
186,10055,1,New York,12.0,37223.53879,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12f16bc50>,0.0,1.05324209118
187,10019,0,New York,41966.0,18828383.1168,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001453557,0.000333603,<pysal.cg.shapes.Polygon object at 0x12f16bcd0>,15.1428571429,-4.59458341901
188,10111,0,New York,0.0,103066.25327,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f16bd50>,31.3333333333,2.04829285971
189,10153,1,New York,0.0,80339.64723,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f16bdd0>,0.0,1.05679452112
190,10154,1,New York,0.0,79148.80239,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f16be50>,0.0,0.933597454445
191,10152,1,New York,0.0,59924.99827,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f16bed0>,0.0,1.05679452112
192,10115,0,New York,0.0,71720.11547,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f16bf50>,19.0,0.160990873718
193,10022,0,New York,33135.0,12728335.6231,NY,New York,36,061,http://www.usps.com/,0.0,0.0,1,1,1,0,0,0,0,1,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,100,0,0,1,1,0,0,0,0,1,100,0,0,1,1,0,0,1,100,2,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.000875207,6.0359e-05,<pysal.cg.shapes.Polygon object at 0x12f16bfd0>,16.8333333333,-9.81779965287
194,11370,0,Bronx,40591.0,18190205.1866,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000886896,<pysal.cg.shapes.Polygon object at 0x12f30b090>,0.0,25.0404042212
195,10065,0,New York,33459.0,11442579.5474,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000448309,5.9774e-05,<pysal.cg.shapes.Polygon object at 0x12f30b110>,14.0,-8.19285500831
196,10075,0,New York,25203.0,4809654.27649,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000158711,7.9355e-05,<pysal.cg.shapes.Polygon object at 0x12f30b190>,8.33333333333,-4.71038098856
197,10069,0,New York,5850.0,2372365.88905,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12f30b210>,17.0,-0.735887030869
198,10281,0,New York,4017.0,955857.82189,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12f30b290>,18.5,0.676234598999
199,10282,0,New York,4139.0,1562844.98745,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12f30b310>,18.5,0.640118227966
200,11211,0,Brooklyn,60861.0,40470881.6713,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,34,31,0.91,3,0.09,0,0,34,100,0,0,2,0.06,0,0,1,0.03,28,0.82,1,0.03,2,0.06,0,0,34,100,0,0,34,1,0,0,0,0,34,100,22,0.65,12,0.35,0,0,34,100,16,27,34.0,31.0,0.91,3.0,0.09,0.0,0.0,34.0,100.0,0.0,0.0,2.0,0.06,0.0,0.0,1.0,0.03,28.0,0.82,1.0,0.03,2.0,0.06,0.0,0.0,34.0,100.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,34.0,100.0,22.0,0.65,12.0,0.35,0.0,0.0,34.0,100.0,0.000443633,0.000262894,<pysal.cg.shapes.Polygon object at 0x12f30b390>,23.0,-7.44207812849
201,11373,0,Elmhurst,101282.0,42654860.3372,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,3,3,1,0,0,0,0,3,100,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,100,0,0,3,1,0,0,0,0,3,100,1,0.33,2,0.67,0,0,3,100,14,21,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,0.33,2.0,0.67,0.0,0.0,3.0,100.0,0.000207341,0.000138227,<pysal.cg.shapes.Polygon object at 0x12f30b410>,7.5,-18.4184633839
202,10279,1,New York,0.0,28664.70581,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b490>,0.0,1.05679452112
203,10165,1,New York,0.0,40779.8152,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b510>,0.0,0.933597454445
204,10168,1,New York,0.0,27810.12206,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b590>,0.0,0.933597454445
205,10105,1,New York,0.0,35422.15675,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b610>,0.0,1.05679452112
206,10118,1,New York,0.0,91733.71537,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b690>,0.0,1.05679452112
207,10176,1,New York,0.0,18289.08973,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b710>,0.0,1.05679452112
